change_id,layer_id,feature_id,change_type,field_name,old_value,new_value,reason,source_case_id,confidence,timestamp,reversible,notes
CHG-002103,investment,LY-INV-HOT-NAT-00025,safe_normalization,multiple_fields,"{""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الزهر\nFID_1 38\nOBJECTID_1 51\nName فندق الزهر\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.179107\ny 32.896046\nROOMS\nBEDS\nوسائل الاتصال:"", ""related_feature_ids"": null, ""relationship_types"": null}","{""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الزهر FID_1 38 OBJECTID_1 51 Name فندق الزهر FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.179107 y 32.896046 ROOMS BEDS وسائل الاتصال:"", ""related_feature_ids"": [], ""relationship_types"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002104,investment,LY-INV-HOT-NAT-00026,safe_normalization,multiple_fields,"{""description_ar"": ""الاسم باللغة الانجليزية:\ndescription: تمت إزالته\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الزيتونة\nFID_1 39\nOBJECTID_1 52\nName فندق الزيتونة\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo خارج الخدمة\nx 14.0148\ny 31.756525\nROOMS\nBEDS\nوسائل الاتصال:"", ""related_feature_ids"": null, ""relationship_types"": null}","{""description_ar"": ""الاسم باللغة الانجليزية: description: تمت إزالته x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الزيتونة FID_1 39 OBJECTID_1 52 Name فندق الزيتونة FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo خارج الخدمة x 14.0148 y 31.756525 ROOMS BEDS وسائل الاتصال:"", ""related_feature_ids"": [], ""relationship_types"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002105,investment,LY-INV-HOT-NAT-00027,safe_normalization,multiple_fields,"{""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق السرايا\nFID_1 41\nOBJECTID_1 54\nName فندق السرايا\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.170639\ny 32.888588\nROOMS\nBEDS\nوسائل الاتصال:"", ""related_feature_ids"": null, ""relationship_types"": null}","{""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق السرايا FID_1 41 OBJECTID_1 54 Name فندق السرايا FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.170639 y 32.888588 ROOMS BEDS وسائل الاتصال:"", ""related_feature_ids"": [], ""relationship_types"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002106,investment,LY-INV-HOT-ZUW-00002,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان: مدينة زوارة مقابل المدينة الرياضية\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق السلام\nFID_1 43\nOBJECTID_1 56\nName فندق السلام\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 12.098621\ny 32.924809\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: مدينة زوارة مقابل المدينة الرياضية الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق السلام FID_1 43 OBJECTID_1 56 Name فندق السلام FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 12.098621 y 32.924809 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002107,investment,LY-INV-HOT-TRI-00015,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان: طرابلس\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق السندباد\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: طرابلس الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق السندباد وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002108,investment,LY-INV-HOT-NAT-00028,safe_normalization,multiple_fields,"{""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق السهم\nFID_1 45\nOBJECTID_1 58\nName فندق السهم\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.17269\ny 32.892365\nROOMS\nBEDS\nوسائل الاتصال:"", ""related_feature_ids"": null, ""relationship_types"": null}","{""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق السهم FID_1 45 OBJECTID_1 58 Name فندق السهم FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.17269 y 32.892365 ROOMS BEDS وسائل الاتصال:"", ""related_feature_ids"": [], ""relationship_types"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002109,investment,LY-INV-HOT-NAT-00029,safe_normalization,multiple_fields,"{""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق السياحي\nFID_1 46\nOBJECTID_1 59\nName فندق السياحي\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.174013\ny 32.891529\nROOMS\nBEDS\nوسائل الاتصال:"", ""related_feature_ids"": null, ""relationship_types"": null}","{""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق السياحي FID_1 46 OBJECTID_1 59 Name فندق السياحي FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.174013 y 32.891529 ROOMS BEDS وسائل الاتصال:"", ""related_feature_ids"": [], ""relationship_types"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002110,investment,LY-INV-HOT-NAT-00030,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الشاطىء\nFID_1 47\nOBJECTID_1 60\nName فندق الشاطىء\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 12.104337\ny 32.930157\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الشاطىء FID_1 47 OBJECTID_1 60 Name فندق الشاطىء FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 12.104337 y 32.930157 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002111,investment,LY-INV-HOT-NAT-00031,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الشجرة\nFID_1 50\nOBJECTID_1 63\nName فندق الشجرة\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.195101\ny 32.893364\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الشجرة FID_1 50 OBJECTID_1 63 Name فندق الشجرة FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.195101 y 32.893364 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002112,investment,LY-INV-HOT-NAT-00032,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الشرق\nFID_1 51\nOBJECTID_1 64\nName فندق الشرق\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.175922\ny 32.887543\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الشرق FID_1 51 OBJECTID_1 64 Name فندق الشرق FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.175922 y 32.887543 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002113,investment,LY-INV-HOT-TRI-00016,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان: شارع يعقوب بن إسحاق الكندي، طرابلس\n+218 91-1975061\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الشمس\nFID_1 52\nOBJECTID_1 65\nName فندق الشمس\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.173318\ny 32.892292\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: شارع يعقوب بن إسحاق الكندي، طرابلس +218 91-1975061 الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الشمس FID_1 52 OBJECTID_1 65 Name فندق الشمس FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.173318 y 32.892292 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
