feature_id,layer_id,source_status,operational_status_code,operational_status_ar,evidence_type,evidence_reference,confidence,institutional_confirmation_required,notes
LY-FNB-CAF-TRI-00351,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00352,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00353,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00354,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00355,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00356,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00357,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00358,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00359,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00360,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00361,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00362,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00363,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00364,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00365,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00366,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00367,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00368,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00369,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00370,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00371,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00372,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00373,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00374,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00375,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00376,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00377,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00378,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00379,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00380,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00381,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00382,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00383,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00384,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00385,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00386,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00387,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00388,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00389,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00390,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00391,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00392,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00393,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00394,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00395,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00396,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00397,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00398,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00399,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00400,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00401,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00402,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00403,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00404,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00001,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-TRI-00001,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00002,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00003,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00004,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00005,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00006,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00007,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00008,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00009,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00010,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00011,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SAB-00001,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SAB-00002,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SAB-00003,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00001,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-TRI-00002,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-TRI-00003,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-TRI-00004,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00002,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00003,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00001,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00002,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00003,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00004,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-TRI-00005,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00005,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00006,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00007,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00008,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00009,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00010,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00011,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00012,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00013,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00014,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00015,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00016,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00004,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00005,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00006,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00007,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00008,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00009,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00010,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00011,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00012,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00013,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00014,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00015,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00016,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00017,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00018,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00019,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00020,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00021,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00022,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00023,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00024,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00025,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00026,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00017,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00027,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00028,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00018,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZLI-00001,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZLI-00002,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-MIS-00001,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-MIS-00002,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-MIS-00003,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-MIS-00004,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00029,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00001,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00002,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00003,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00004,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00005,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00006,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00007,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00008,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00009,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00010,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00011,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00012,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BEN-00013,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00030,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00031,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00032,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00033,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BAY-00001,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BAY-00002,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00034,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00035,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00036,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00037,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00038,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00039,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-DER-00001,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-DER-00002,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00040,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SHA-00001,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SHA-00002,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SHA-00003,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SHA-00004,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SHA-00005,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-KHO-00019,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SHA-00006,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SHA-00007,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SHA-00008,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SHA-00009,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-TOB-00001,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00012,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00013,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZLI-00003,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00041,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00014,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00015,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00016,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00017,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
