feature_id,layer_id,name_ar,name_en,facility_type,classification,stars,municipality_ar,city_ar,region_ar,address,latitude,longitude,publication_status,current_local_image_count,current_remote_image_count,current_primary_image,current_gallery_count,data_quality_status,review_priority,notes
LY-HOT-000537,hotels,فندق الاندلس /فندق فوربوينتس شيرتون,,hotel,فندق,,,,,,32.881078,13.146443,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000538,hotels,فندق قرطاج,,hotel,فندق,,,,,,32.892179,13.172593,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000539,hotels,فندق قصر الظهرة,,hotel,فندق,,,,,,32.89308,13.19423,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000540,hotels,فندق قصر الياقوت,,hotel,فندق,,,,,,32.8916761,13.1778757,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000541,hotels,فندق قصر ليبيا,,hotel,فندق,,,,,,32.89311,13.19433,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000542,hotels,فندق قلعة صفيت,,hotel,فندق,,,,,,32.893137,13.171082,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000543,hotels,فندق هارون,,hotel,فندق,,,,,,32.89047,13.19167,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000544,hotels,فندق قورينا,,hotel,فندق,,,,,,32.89095,13.1935,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000545,hotels,فندق كريستال,,hotel,فندق,,,,,,32.888509,13.177715,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000546,hotels,فندق كليوباترا,,hotel,فندق,,,,,,32.89206,13.19292,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000547,hotels,فندق كيان,,hotel,فندق,,,,,,32.89062,13.1948,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000548,hotels,فندق كيفالاي,,hotel,فندق,,,,,,32.855747,13.198579,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000549,hotels,فندق كيلو بترا,,hotel,فندق,,,,,,32.89192,13.193203,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000550,hotels,فندق ليبوس,,hotel,فندق,,,,,,32.897506,13.208031,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000551,hotels,فندق ليبيا السياحي,,hotel,فندق,,,,,,32.88714,13.16452,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000552,hotels,فندق ماريقولد,,hotel,فندق,,,,,,32.890861,13.192639,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000553,hotels,فندق مجد الضيافة,,apartment_hotel,شقق فندقية,,,,,,32.846506,13.135809,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000554,hotels,فندق مرحبا,,hotel,فندق,,,,,,32.89188,13.19337,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000555,hotels,فندق ناريـز ( NARIZ HOTEL),,hotel,فندق,,,,,,32.89559,13.20266,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000556,hotels,فندق نزهة,,hotel,فندق,,,,,,32.881335,13.20022,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000557,hotels,فندق نيو ستي,,hotel,فندق,3,,,,,32.88784,13.176188,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000558,hotels,فندق هايتي,,hotel,فندق,,,,,,32.893914,13.172014,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000559,hotels,قرية تاجوراء السياحية,,hotel,فندق,3,,,,,32.86274,13.42945,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000560,hotels,قصر العائلة للشقق الفندقية الفرع الثاني,,apartment_hotel,شقق فندقية,,,,,,32.89163,13.21628,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000561,hotels,لبدة إفريقيا للشقق الفندقية,,apartment_hotel,شقق فندقية,,,,,,32.853777,13.239434,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000562,hotels,لمسة للشقق الفندقية,,apartment_hotel,شقق فندقية,,,,,,32.88966,13.18492,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000563,hotels,مساكن القدس للشقق الفندقية,,apartment_hotel,شقق فندقية,,,,,,32.879495,13.179476,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000564,hotels,مساكن القدس للشقق الفندقية,,apartment_hotel,شقق فندقية,,,,,,32.87951,13.17949,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000567,hotels,منازل الشط للشقق الفندقية,,apartment_hotel,شقق فندقية,,,,,,32.90408,13.23361,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000568,hotels,والي للشقق الفندقية,,apartment_hotel,شقق فندقية,,,,,,32.905556,13.265857,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000569,hotels,لانكاستر برج الحياة (ماريوت سابقا),Lancaster Burj Al Hayat,hotel,فندق,5,,,,,32.890814,13.164441,internal_ready,4,0,,0,medium,PRIORITY_A,
LY-HOT-000571,hotels,فندق اليمامة,,hotel,فندق,,,,,,32.892304,13.174335,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-HOT-000572,hotels,فندق الصفوة,,hotel,فندق,,,,,,32.89027,13.188429,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00001,resorts,قرية إدوس السياحية,Edos Sea resorts,beach_resort,منتجع شاطئي,,زوارة,زوارة,الساحل الغربي,زواره طريق سيدي سعيد,32.990086,11.998442,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-TRI-00001,resorts,قرية مرمرة السياحية,marmara resorts,tourist_resort,منتجع سياحي,,طرابلس,طرابلس,طرابلس,زوارة,32.98545,12.00665,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00002,resorts,قرية فيرونا السياحية,verona resort,tourist_village,قرية سياحية,,زوارة,زوارة,الساحل الغربي,زوارة,32.979411,12.0169581,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00003,resorts,قرية البرتقالة,قرية البرتقالة - Orange Resort,tourist_village,قرية سياحية,,زوارة,زوارة,الساحل الغربي,Zuwarah Libya,32.975314,12.0251506,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00004,resorts,قرية شط النخيل زوارة,Palm beach / قرية شط النخيل زوارة,accommodation_resort_other,منشأة سياحية أخرى,,زوارة,زوارة,الساحل الغربي,Zuwarah Libya,32.955312,12.048679,internal_only,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00005,resorts,قرية أوليڤيا السياحية - زوارة,Olivia Zwara resort قرية أوليڤيا السياحية,tourist_resort,منتجع سياحي,,زوارة,زوارة,الساحل الغربي,Zuwarah Libya,32.9763911,12.0239487,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00006,resorts,منتجع تايتانيك,Titanix Resort Zuwara,tourist_resort,منتجع سياحي,,زوارة,زوارة,الساحل الغربي,Zuwarah Libya,32.95211,12.0565,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00007,resorts,إقامة تولين السياحية,إقامة تولين - Tuline residence,tourist_village,قرية سياحية,,زوارة,زوارة,الساحل الغربي,Zuwarah Libya,32.978893,12.021124,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00008,resorts,VILLA HAYA,VILLA HAYA,tourist_resort,منتجع سياحي,,زوارة,زوارة,الساحل الغربي,زوارة Zuwarah Libya,32.94623,12.06513,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00009,resorts,منتجع زين السياحي,منتجع زين غاردن السياحي,accommodation_resort_other,منشأة سياحية أخرى,,زوارة,زوارة,الساحل الغربي,التصنيف:,32.961648,12.041876,internal_only,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00010,resorts,قرية تيبودا السياحيه,قرية تيبودا السياحيه Teboda resort,tourist_resort,منتجع سياحي,,زوارة,زوارة,الساحل الغربي,زوارة,32.9545,12.05311,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00011,resorts,منتجع سيتي بارك زوارة,City Park Zuwara - سيتي بارك زوارة,tourist_resort,منتجع سياحي,,زوارة,زوارة,الساحل الغربي,زوارة,32.93167,12.10216,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-SAB-00001,resorts,قرية جوهرة صبراتة السياحية,قرية جوهرة صبراتة السياحية Goharat sabratha,tourist_village,قرية سياحية,,صبراتة,صبراتة,الساحل الغربي,صبراتة,32.8107,12.45843,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-SAB-00002,resorts,قرية المغرب العربي صبراتة,فندق المغرب العربي للشقق المفروشة,tourist_village,قرية سياحية,,صبراتة,صبراتة,الساحل الغربي,طريق الساحلي Sabratah Libya,32.825957,12.328594,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-SAB-00003,resorts,مركب تليل السياحي_صبراتة,Tellel resorts مركب تليل السياحي,tourist_village,قرية سياحية,,صبراتة,صبراتة,الساحل الغربي,صبراتة، ليبيا,32.81694,12.37648,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-NAT-00001,resorts,القرية السياحية جنزور,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,32.83712,13.00864,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-TRI-00002,resorts,قرية بالم سيتي/قرية النخيل السياحية طرابلس,Palm city residences janzour libya,tourist_village,قرية سياحية,,طرابلس,طرابلس,طرابلس,جنزور,32.848441,13.041687,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-TRI-00003,resorts,القرية السياحية الريقاتة,قرية المغرب العربي السكنية -Regata village,tourist_village,قرية سياحية,,طرابلس,طرابلس,طرابلس,ليبيا طرابلس السياحية بعد معهد النفط Tripoli Libya,32.8521,13.05782,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-TRI-00004,resorts,مركب شيراتون - النقاط الأربعة,Four Points Hotel - Tripoli,tourist_complex,مجمع سياحي,,طرابلس,طرابلس,طرابلس,Hai El Andalous- Gargaresh Street Tripoli Libya,32.880963,13.146279,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-NAT-00002,resorts,القرية السياحية تاجوراء,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,32.86297,13.42962,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00003,resorts,منتجع سمرلاند المائي,SummerLand Waterpark & Resort,tourist_resort,منتجع سياحي,,,,,تاجوراء,32.79624,13.582164,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-KHO-00001,resorts,مصيف قرية مارينا السياحية,مصيف قرية مارينا السياحية الخمس -Marina Villages,tourist_village,قرية سياحية,,الخمس,الخمس,المرقب,سوق الخميس بالقرب من مدرسة الرمالية,32.595636,14.3535,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00002,resorts,قرية قصر سيلين العائلية,قرية قصر سيلين العائلية - QASR SILIN FAMILY RESORTS,family_resort,منتجع عائلي,,الخمس,الخمس,المرقب,التصنيف:,32.704188,14.187187,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00003,resorts,قرية حدائق غنيمة,قرية حدائق غنيمة - GHANIMA GARDENS VILLAGES,tourist_village,قرية سياحية,,الخمس,الخمس,المرقب,غنيمة,32.719882,14.058807,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00004,resorts,إستراحة شط غنيمة,العنوان/المدينة: شارع الاربعين 40 غنيمة، الخمس,accommodation_resort_other,منشأة سياحية أخرى,,الخمس,الخمس,المرقب,شارع الاربعين 40 غنيمة، الخمس,32.721768,14.028791,internal_only,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-TRI-00005,resorts,قرية المتوسط العائلية,Almotawaset resorts,family_resort,منتجع عائلي,,طرابلس,طرابلس,طرابلس,الموقع : غنيمة ،الخمس,32.726655,14.029608,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00005,resorts,قرية قوس غنيمة السياحية,qous ghanima village,tourist_village,قرية سياحية,,الخمس,الخمس,المرقب,غنيمة,32.72302,14.05611,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00006,resorts,قرية لؤلؤة غنيمة العائلية,العنوان/المدينة:,family_resort,منتجع عائلي,,الخمس,الخمس,المرقب,التصنيف:,32.72176,14.03409,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00007,resorts,قرية شمس البحر,العنوان/المدينة:,tourist_village,قرية سياحية,,الخمس,الخمس,المرقب,التصنيف:,32.721778,14.059195,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00008,resorts,قرية الشاطيء الذهبي,Golden Beach Village,tourist_resort,منتجع سياحي,,الخمس,الخمس,المرقب,غنيمة Al Khums Iraq,32.71876,14.05915,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00009,resorts,منتجع سي شيلز,SeaShells Beach Resort,tourist_resort,منتجع سياحي,,الخمس,الخمس,المرقب,التصنيف:,32.704827,14.190261,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00010,resorts,منتجع حوض البحر Seapool Resort,Seapool Resort (منتجع حوض البحر),tourist_village,قرية سياحية,,الخمس,الخمس,المرقب,Al Khums Libya,32.722251,14.060749,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00011,resorts,قرية الخمس السياحية,العنوان/المدينة:,accommodation_resort_other,منشأة سياحية أخرى,,الخمس,الخمس,المرقب,التصنيف:,32.645768,14.277922,internal_only,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00012,resorts,قريه غنيمه العائليه,منتجع غنيمة السياحي Ghanima Resort&spa,family_resort,منتجع عائلي,,الخمس,الخمس,المرقب,المدي الخمس,32.64588,14.27806,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00013,resorts,قرية اكوا مارين السياحية,قرية أكوامارين السياحية - Aquamarine,tourist_village,قرية سياحية,,الخمس,الخمس,المرقب,شارع الاربعين غنيمة / Ghoneima Libya 32.725744 14.033950 Tripoli Libya,32.72555,14.034,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00014,resorts,قرية جنيف العائلية غنيمة,قرية جنيف السياحية غنيمة Geneve,family_resort,منتجع عائلي,,الخمس,الخمس,المرقب,التصنيف: منتجع فندقي,32.72632,14.03118,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00015,resorts,منتجع شاطئ غنيمة,Ghanima beach resort & spa منتجع وشاطيء غنيمه,tourist_village,قرية سياحية,,الخمس,الخمس,المرقب,التصنيف:,32.721054,14.054075,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00016,resorts,شاليهات بن حمودة العائلي,شاليهات بن حمودة العائلي - Shalehat ben hammoda,family_resort,منتجع عائلي,,الخمس,الخمس,المرقب,غنيمة طريق الاربعين منطقة أولاد الشيخ Tripoli Libya,32.724932,14.036992,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-NAT-00004,resorts,منتجع كريستال السياحي,منتجع كريستال 2 السياحي,tourist_resort,منتجع سياحي,,,,,التصنيف:,32.787534,13.635274,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00005,resorts,منتجع رويال السياحي,منتجع رويال السياحي villa 34,tourist_resort,منتجع سياحي,,,,,القويعة Tripoli Libya,32.788072,13.664968,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00006,resorts,القويعة,Goweea sea resorts,beach_resort,منتجع شاطئي,,,,,التصنيف: التصن قرية سياحية,32.788705,13.63224,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-NAT-00007,resorts,منتجع فيلا دريم هاوس,فيلا دريم هاوس Dream house,tourist_resort,منتجع سياحي,,,,,QMPC+MW القره بوللي، ليبيا، القره بوللي، ليبيا 00218 Qarah Bulli Libya,32.786663,13.672592,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00008,resorts,منتجع شط مريم,العنوان/المدينة:,tourist_resort,منتجع سياحي,,,,,التصنيف:,32.788894,13.662328,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00009,resorts,استراحة الجود القويعه,العنوان/المدينة:,tourist_resort,منتجع سياحي,,,,,التصنيف:,32.788413,13.632986,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00010,resorts,منتجع اتش تي السياحي,منتجع اتش تي السياحي -HT,tourist_resort,منتجع سياحي,,,,,القويعة (منتجع اتش تي السياحي ) Tripoli Libya,32.7864,13.63298,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00011,resorts,منتجع اتش تي 3,HT3 Resort,tourist_resort,منتجع سياحي,,,,,التصنيف:,32.786514,13.642859,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00012,resorts,منتجع شاليهات للاجار,العنوان/المدينة:,tourist_resort,منتجع سياحي,,,,,التصنيف:,32.787918,13.644477,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00013,resorts,قرية العطايا العائلية,قرية العطايا العائلية AtAYA,family_resort,منتجع عائلي,,,,,القره بوللي Castelverde Libya,32.789468,13.675653,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00014,resorts,منتجع برستيج,منتجع برستيج السياحي PRESTIGE RESORT,tourist_resort,منتجع سياحي,,,,,القويعة بجنب منتجع ايليت السياحي Tripoli Libya,32.787004,13.66734,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00015,resorts,قرية القويعة السياحية,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,32.787161,13.63431,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00016,resorts,شاليهات بن بية,العنوان/المدينة:,tourist_resort,منتجع سياحي,,,,,التصنيف:,32.787928,13.64435,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00017,resorts,قرية ميار البحر العائليه,قرية ميار البحر العائلية - القره بولي MAYAR AL BAHR VILLAGE,family_resort,منتجع عائلي,,,,,شواطئ العطايا,32.789744,13.68749,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00018,resorts,قرية أغيث السياحية,منتجع أغيث - Agith Resort,tourist_village,قرية سياحية,,,,,القويعة Tripoli Libya,32.787654,13.645681,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00019,resorts,قرية الخلة السياحية العائلية,العنوان/المدينة:,family_resort,منتجع عائلي,,,,,التصنيف:,32.789005,13.679539,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00020,resorts,مجمع جواهر لاند,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,32.787247,13.646366,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00021,resorts,منتجع دار البحر,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,32.787622,13.64709,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00022,resorts,منتجع وادي بالنور,منتجع وادي بنور WBR,family_resort,منتجع عائلي,,,,,Wadi Banour - Alqweaa Tagiura Libya,32.792644,13.59408,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00023,resorts,منتجع بيتش هاوس,إستراحات بيتش هاوس Beach house,tourist_village,قرية سياحية,,,,,التصنيف:,32.717408,14.058072,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00024,resorts,قرية قوس غنيمة السياحية,قرية قوس غنيمة السياحية,tourist_village,قرية سياحية,,,,,التصنيف: التصن قرية سياحية,32.722872,14.05612,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00025,resorts,منتجع ايليت السياحي,منتجع ايليت السياحي Elite Resorts,tourist_village,قرية سياحية,,,,,القويعة Qarah Bulli Libya,32.788973,13.658897,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00026,resorts,قرية شمس البحر,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,32.721782,14.058758,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-KHO-00017,resorts,قرية لؤلؤة غنيمة العائلية,استراحة لؤلؤة - غنيمة الخمس,family_resort,منتجع عائلي,,الخمس,الخمس,المرقب,التصنيف:,32.720385,14.058367,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-NAT-00027,resorts,شاليهات ركن النيروز,استراحة النيروز 2,accommodation_resort_other,منشأة سياحية أخرى,,,,,القويعة،،، مقابل الماسة مول,32.788222,13.647632,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00028,resorts,قرية رأس الحمراء العائلية,Ras Al hamra resorts,family_resort,منتجع عائلي,,,,,التصنيف:,32.774035,13.935119,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-KHO-00018,resorts,قرية شاطئ النخيل الذهبي,Palm Beach,tourist_village,قرية سياحية,,الخمس,الخمس,المرقب,قماطة العلوص - طريق الإسماعيلية,32.773377,13.935483,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZLI-00001,resorts,قرية أصيل السياحية,قرية أصيل السياحية Aseel Tourist Village,tourist_village,قرية سياحية,,زليتن,زليتن,المرقب,طريق الشط الجديدة,32.489638,14.614519,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZLI-00002,resorts,قرية الهُزم السياحية,منتجع الهُزم السياحي Alhozm resorts,tourist_village,قرية سياحية,,زليتن,زليتن,المرقب,التصنيف: منتجع ساحلي,32.489371,14.620055,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-MIS-00001,resorts,منتجع الأمان السياحي,منتجع الأمان السياحي - Aman Tourist Resort,tourist_resort,منتجع سياحي,,مصراتة,مصراتة,مصراتة,طريق البحر Misurata Libya,32.413207,15.001973,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-MIS-00002,resorts,منتجع مصراتة,منتجع مصراتة - Misurata Resort,tourist_resort,منتجع سياحي,,مصراتة,مصراتة,مصراتة,المدي مصراتة,32.405137,15.114877,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-MIS-00003,resorts,منتجع فينيسيا/مصراتة,قرية فينيسيا السياحية مصراتة,tourist_resort,منتجع سياحي,,مصراتة,مصراتة,مصراتة,المدي مصراتة,32.410642,15.030501,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-MIS-00004,resorts,قرية زريق السياحية,قرية زريق للإستثمار السياحي / مصراتة,tourist_village,قرية سياحية,,مصراتة,مصراتة,مصراتة,التصنيف: التصن قرية سياحية,32.431147,14.929789,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-NAT-00029,resorts,حي قصور الضيافة_سرت,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,31.207768,16.615275,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-BEN-00001,resorts,شاليهات ريماس,العنوان/المدينة:,accommodation_resort_other,منشأة سياحية أخرى,,بنغازي,بنغازي,برقة,التصنيف:,31.903168,19.949189,internal_only,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BEN-00002,resorts,قرية شاطيء النخيل,العنوان/المدينة:,tourist_village,قرية سياحية,,بنغازي,بنغازي,برقة,التصنيف:,31.942865,19.954158,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BEN-00003,resorts,منتجع مارينا بنغازي السياحي,العنوان/المدينة:,tourist_village,قرية سياحية,,بنغازي,بنغازي,برقة,التصنيف:,31.982998,19.959256,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BEN-00004,resorts,منتجع الصفوة السياحي,العنوان/المدينة:,tourist_village,قرية سياحية,,بنغازي,بنغازي,برقة,التصنيف:,31.992255,19.964499,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BEN-00005,resorts,منتجع ماربيلا السياحي,العنوان/المدينة:,tourist_village,قرية سياحية,,بنغازي,بنغازي,برقة,التصنيف:,31.993245,19.971313,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BEN-00006,resorts,مجمع الاصالة السياحي,العنوان/المدينة:,tourist_village,قرية سياحية,,بنغازي,بنغازي,برقة,التصنيف:,31.99976,19.974266,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BEN-00007,resorts,قرية الفاضل,العنوان/المدينة:,tourist_village,قرية سياحية,,بنغازي,بنغازي,برقة,التصنيف:,32.032708,20.009364,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BEN-00008,resorts,منتجع الأسيل,العنوان/المدينة:,tourist_village,قرية سياحية,,بنغازي,بنغازي,برقة,التصنيف:,32.01888,19.996643,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BEN-00009,resorts,منتجع الماسة السياحي,العنوان/المدينة:,accommodation_resort_other,منشأة سياحية أخرى,,بنغازي,بنغازي,برقة,التصنيف:,32.069522,20.137676,internal_only,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BEN-00010,resorts,منتجع قاريونس العائلي,العنوان/المدينة:,family_resort,منتجع عائلي,,بنغازي,بنغازي,برقة,التصنيف:,32.061734,20.039029,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BEN-00011,resorts,منتجع النخلة الذهبية,العنوان/المدينة:,tourist_village,قرية سياحية,,بنغازي,بنغازي,برقة,التصنيف:,32.069285,20.040787,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BEN-00012,resorts,منتجع فايا لارجو,العنوان/المدينة:,tourist_village,قرية سياحية,,بنغازي,بنغازي,برقة,التصنيف:,32.07227,20.042231,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BEN-00013,resorts,قرية قمرت السياحية,العنوان/المدينة:,tourist_village,قرية سياحية,,بنغازي,بنغازي,برقة,التصنيف:,32.278478,20.212382,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-NAT-00030,resorts,منتجع التلال الحمامة,العنوان/المدينة:,tourist_resort,منتجع سياحي,,,,,التصنيف:,32.911311,21.615861,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00031,resorts,منتجع الجراري السياحي - للعائلات,العنوان/المدينة:,family_resort,منتجع عائلي,,,,,التصنيف:,32.905579,21.604209,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00032,resorts,منتجع ومصيف الحمامة,العنوان/المدينة:,tourist_resort,منتجع سياحي,,,,,التصنيف:,32.916555,21.621093,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00033,resorts,قرية إيلاف السياحية,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,32.719463,20.963816,internal_ready,0,0,,0,low,PRIORITY_C,
