review_id,image_id,master_image_id,source_relative_path,review_priority,feature_id_before,feature_id_proposed,layer_id,feature_name_ar,visual_match_status,reviewer_decision,verified_role,technical_quality_before,technical_quality_after,duplicate_decision,rights_status,rights_evidence,publication_permission,attribution_required,source_credit,reviewer_name,review_date,decision_confidence,manual_review_completed,validation_method,notes
P2REV-004322,IMG-7914DB8D81DF2433,IMG-7914DB8D81DF2433,backup/before-unified-kml-migration/assets/images/hotels/hotels-550-mymaps-1322836a0f17.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004323,IMG-D0D137408723C19A,IMG-D0D137408723C19A,backup/before-unified-kml-migration/assets/images/hotels/hotels-551-mymaps-b0cc2f36b842.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004324,IMG-A130B0BF0027C53C,IMG-A130B0BF0027C53C,backup/before-unified-kml-migration/assets/images/hotels/hotels-552-mymaps-5515a783ed9e.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004325,IMG-60C21FD40A4E4920,IMG-60C21FD40A4E4920,backup/before-unified-kml-migration/assets/images/hotels/hotels-555-mymaps-e3910af34e7d.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004326,IMG-1CDC2C3D694FD21B,IMG-1CDC2C3D694FD21B,backup/before-unified-kml-migration/assets/images/hotels/hotels-556-mymaps-54ef083c7e20.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004327,IMG-D573149703FC5032,IMG-D573149703FC5032,backup/before-unified-kml-migration/assets/images/hotels/hotels-557-mymaps-3acb62ee0608.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004328,IMG-D852AA75FDEC7960,IMG-D852AA75FDEC7960,backup/before-unified-kml-migration/assets/images/hotels/hotels-558-mymaps-e6df7cf400da.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004329,IMG-9376999E1BCC2950,IMG-9376999E1BCC2950,backup/before-unified-kml-migration/assets/images/hotels/hotels-559-mymaps-6edb5f90e7cf.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004330,IMG-6B00D74C42B3F6BF,IMG-6B00D74C42B3F6BF,backup/before-unified-kml-migration/assets/images/hotels/hotels-560-mymaps-b7ea8a3c95d0.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004331,IMG-A4E1C106CA5102C7,IMG-A4E1C106CA5102C7,backup/before-unified-kml-migration/assets/images/hotels/hotels-561-mymaps-47f226518347.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004332,IMG-234477B673AB19BB,IMG-234477B673AB19BB,backup/before-unified-kml-migration/assets/images/hotels/hotels-562-mymaps-dbbf0de3dffa.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004333,IMG-B3625AAF3EC3C85D,IMG-B3625AAF3EC3C85D,backup/before-unified-kml-migration/assets/images/hotels/hotels-563-mymaps-c10c960d1e25.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004334,IMG-3E4CED93BF7426F1,IMG-3E4CED93BF7426F1,backup/before-unified-kml-migration/assets/images/hotels/hotels-564-mymaps-3d8b373b709c.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004335,IMG-8811258CE100D0A6,IMG-8811258CE100D0A6,backup/before-unified-kml-migration/assets/images/hotels/hotels-565-mymaps-87a5d5ca5aa0.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004336,IMG-F9C1830D4F2FF7FA,IMG-F9C1830D4F2FF7FA,backup/before-unified-kml-migration/assets/images/hotels/hotels-566-mymaps-ffd892b487ac.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004337,IMG-D8ACC0812637695D,IMG-D8ACC0812637695D,backup/before-unified-kml-migration/assets/images/hotels/hotels-821-mymaps-a880c62b7b89.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004338,IMG-1831ABDBEC63324B,IMG-1831ABDBEC63324B,backup/before-unified-kml-migration/assets/images/hotels/hotels-822-mymaps-875458b66033.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004339,IMG-B69842C26D2B8DC4,IMG-B69842C26D2B8DC4,backup/before-unified-kml-migration/assets/images/hotels/hotels-823-mymaps-b0b64e57ff6b.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004340,IMG-D83CDCADCC9295AE,IMG-D83CDCADCC9295AE,backup/before-unified-kml-migration/assets/images/hotels/hotels-824-mymaps-7c633cf38922.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004341,IMG-9BC37422A8E70395,IMG-9BC37422A8E70395,backup/before-unified-kml-migration/assets/images/hotels/hotels-825-mymaps-05c7c822e9ce.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004342,IMG-D74868209CABD718,IMG-D74868209CABD718,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-001-9ec487077686.jpg,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004343,IMG-5CFAD2B3EA702FC2,,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-002-8d046ec99038.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004344,IMG-B6849CE5058A98BA,IMG-D74868209CABD718,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-003-99a5376068aa.jpg,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004345,IMG-0463222772E68202,IMG-932666BD8CF6BC6C,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-004-d211f61af22f.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004346,IMG-B36789F733DECB2B,IMG-0079221F38849F42,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-005-f90f8081e5d1.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004347,IMG-4C7F28586C764D9B,IMG-479D6E4FE7C96862,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-006-9b0962c2d7ec.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004348,IMG-11661A314612D701,IMG-11661A314612D701,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-007-005271f2bb1a.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004349,IMG-69EFF0D8D2CB7976,IMG-44603CEBF7DBE16B,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-008-24a755c4490a.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004350,IMG-E94C27F75F43A6EB,IMG-A8FB24DE9BD72741,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-009-ba3d41fd1393.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004351,IMG-C77AE1FD3420BA8F,IMG-9A6AE28FD743B90D,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-010-3377ad6c4557.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004352,IMG-E2D16A549185397D,IMG-DCDF7D8F7B0AC52E,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-011-bf8ecd053357.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004353,IMG-12BEE53A86E99A1F,IMG-DCC19D1A20F2533F,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-012-dd86c9bc16cb.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004354,IMG-974F49E0D877A54A,IMG-F337A4A0542B93A1,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-013-27049802d643.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004355,IMG-F96CC65E1F024F28,IMG-8B6A7DFE39BD026A,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-014-9e89dd9c825d.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004356,IMG-A37ABCFA046AA72D,IMG-A37ABCFA046AA72D,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-015-750de0cac7e6.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004357,IMG-75FCAF9B805498F7,IMG-5A1EC414EB91FE6F,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-016-f8b4f6d01a04.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004358,IMG-1EF47A9848AF7177,IMG-1EF47A9848AF7177,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-008-mymaps-73f55fdcf804.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004359,IMG-22FE81AC5913EA1B,IMG-22FE81AC5913EA1B,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-009-mymaps-45b1b8e01b88.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004360,IMG-473CAE5715AC1422,IMG-473CAE5715AC1422,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-011-mymaps-32eb5ad6a842.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004361,IMG-8D3346A3D8B025A2,IMG-8D3346A3D8B025A2,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-012-mymaps-d4b2ffac0f44.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004362,IMG-A37ABCFA046AA72D,IMG-A37ABCFA046AA72D,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-032-mymaps-47787052ac3b.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004363,IMG-1472B2C55FF38B98,IMG-1472B2C55FF38B98,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-077-mymaps-2091baec7b49.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004364,IMG-DF4A3DD398AE2330,IMG-DF4A3DD398AE2330,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-078-mymaps-71348ead3aa5.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004365,IMG-DA75CF347C709C83,IMG-DA75CF347C709C83,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-079-mymaps-d9609d3621a8.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004366,IMG-45220364334CF303,IMG-45220364334CF303,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-080-mymaps-106164a57f86.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004367,IMG-4E283F699F851D7B,IMG-4E283F699F851D7B,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-081-mymaps-854d74944446.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004368,IMG-064B4A2A53EADC07,IMG-064B4A2A53EADC07,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-082-mymaps-3bc6b5d24cc6.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004369,IMG-AF6CCCFE878CF202,IMG-AF6CCCFE878CF202,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-083-mymaps-e5193326f3d2.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004370,IMG-63B5C1BA8A3F2BD6,IMG-63B5C1BA8A3F2BD6,backup/before-unified-kml-migration/assets/images/resorts/resorts-005-mymaps-d47f2f9b2ca1.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004371,IMG-FF7ED229802AE8B7,IMG-FF7ED229802AE8B7,backup/before-unified-kml-migration/assets/images/resorts/resorts-006-mymaps-883bac8a224c.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004372,IMG-D1F0A9C97EF7F02D,IMG-D1F0A9C97EF7F02D,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-019-mymaps-e4202ac313fa.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004373,IMG-BEC803D2FC4F411D,IMG-BEC803D2FC4F411D,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-020-mymaps-2e3988f8d718.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004374,IMG-8C7E3095E0214460,IMG-8C7E3095E0214460,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-021-mymaps-77a2c5a7977b.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004375,IMG-2C8E5D4336A34E23,IMG-2C8E5D4336A34E23,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-022-mymaps-7d0030296365.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004376,IMG-903FD0540545F4A1,IMG-903FD0540545F4A1,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-023-mymaps-a3cf31f18d0d.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004377,IMG-D4B8EF2B35F5D7B7,IMG-D4B8EF2B35F5D7B7,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-024-mymaps-bb8e526cd10a.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004378,IMG-AD048B2F3F8DE540,IMG-AD048B2F3F8DE540,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-025-mymaps-9ee2ece0b055.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004379,IMG-EB4A39AF4ABA24BF,IMG-EB4A39AF4ABA24BF,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-026-mymaps-9b1e70b6f82d.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004380,IMG-A091075A259BBDA6,IMG-A091075A259BBDA6,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-027-mymaps-d44f0a5f0ad6.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004381,IMG-31B98A24D5D3076D,IMG-31B98A24D5D3076D,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-028-mymaps-6c02ec376250.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004382,IMG-12CA9F8469919638,IMG-12CA9F8469919638,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-029-mymaps-3fe0c5237105.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004383,IMG-8267594A245DAFA2,IMG-8267594A245DAFA2,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-030-mymaps-59f2bd5ed5cf.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004384,IMG-6A787725FEBC815A,IMG-6A787725FEBC815A,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-031-mymaps-ed98966d4b35.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004385,IMG-4B98EA0878E2BB90,IMG-4B98EA0878E2BB90,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-032-mymaps-10959d4f435c.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004386,IMG-12E58A907A032543,IMG-12E58A907A032543,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-033-mymaps-102d3f72aafe.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004387,IMG-680159BF73FADEC0,IMG-680159BF73FADEC0,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-034-mymaps-4fb1b5201f14.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004388,IMG-F776061D29DA6F07,IMG-F776061D29DA6F07,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-035-mymaps-bebea63fb2db.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004389,IMG-EC02A1DCB0258E56,IMG-EC02A1DCB0258E56,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-036-mymaps-f22bb6213ff4.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004390,IMG-74E23D6FCED45CCF,IMG-74E23D6FCED45CCF,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-037-mymaps-0628bb426fbf.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004391,IMG-8C860FF3B63570C2,IMG-8C860FF3B63570C2,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-038-mymaps-93b93a3c7040.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004392,IMG-EC9AB80209FEA231,IMG-EC9AB80209FEA231,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-039-mymaps-495723519e58.png,PRIORITY_C,,,,,cannot_determine,defer,,corrupt,corrupt,corrupt,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004393,IMG-7379F868B66284C7,IMG-7379F868B66284C7,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-040-mymaps-6dc88bf5553f.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004394,IMG-220E43042F3ACFA8,IMG-220E43042F3ACFA8,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-041-mymaps-e5ffa0d4c28a.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
