feature_id,layer_id,name_ar,name_en,facility_type_code,investment_type_code,geometry_type,city_ar,municipality_ar,longitude,latitude,data_quality_status,data_review_status,source,id_status
LY-HOT-000031,hotels,فندق قصر الفيروز,Al-Fayrouz Palace Hotel,hostel,,Point,حي دمشق، بالقرب من مستشفى الخضراء ومحلات البيت المعمور للمواد المنزلية.طرابلس,حي دمشق، بالقرب من مستشفى الخضراء ومحلات البيت المعمور للمواد المنزلية.طرابلس,13.192323,32.849774,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000032,hotels,Royal Gardens Hotels,Royal Gardens Hotels,hostel,,Point,العنوان: كازا لانجس - بجانب المؤسسة الوطنية للنفط و مقابل دار الافتاء جنة العريفطرابلس,العنوان: كازا لانجس - بجانب المؤسسة الوطنية للنفط و مقابل دار الافتاء جنة العريفطرابلس,13.190115,32.886288,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000033,hotels,فندق ابونواس,لا يوجد معلومات عن مرفق,hotel,,Point,لا يوجد معلومات عن مرفق,لا يوجد معلومات عن مرفق,13.091442,32.86352,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000034,hotels,فندق احواص,Locanda Hawas,hostel,,Point,يقع الفندق في شارع الفنيدقة، تحديداً في الجهة المقابلة لمبنى جامع الناقة (ويعرف أيضاً بمقابلته لجامع الفنيدقة),يقع الفندق في شارع الفنيدقة، تحديداً في الجهة المقابلة لمبنى جامع الناقة (ويعرف أيضاً بمقابلته لجامع الفنيدقة),13.179075,32.89542,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000035,hotels,فندق الانوار,ALANWAR HOTEL,hotel,,Point,فندق الانوار بالزاوية يقع علي الطريق الساحلي بالقرب من الاشارة الضوئية القرضابية,فندق الانوار بالزاوية يقع علي الطريق الساحلي بالقرب من الاشارة الضوئية القرضابية,12.733733,32.748233,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000036,hotels,فندق الأخوة,Alokhowa Hotel,hotel,,Point,"Omer almokhtar, Omer almokhtar، طرابلس","Omer almokhtar, Omer almokhtar، طرابلس",13.17406,32.891645,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000037,hotels,فندق الأصالة,Alasala Hotel,hotel,,Point,طرابلس شارع بالخير مقابل مسجد بالخير,طرابلس شارع بالخير مقابل مسجد بالخير,13.178744,32.8919441,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000038,hotels,فندق الأصيل,Al Aseel Hotel,hotel,,Point,طرابلس، شارع الجمهورية، بالقرب من جامع مولاي محمد وخلف المختبر الصحي المرجعي,طرابلس، شارع الجمهورية، بالقرب من جامع مولاي محمد وخلف المختبر الصحي المرجعي,13.1859935,32.8820246,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000039,hotels,فندق الأندلس,Al-Andalus Hotel,hotel,,Point,شارع الكندي، متفرع من شارع عمر المختار، طرابلس، ليبيا,شارع الكندي، متفرع من شارع عمر المختار، طرابلس، ليبيا,13.1725203,32.8920905,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000040,hotels,فندق البركة,Albaraka Hotel,hotel,,Point,شارع سناء محيدلي، مصراتة,شارع سناء محيدلي، مصراتة,15.095907,32.3760978,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000041,hotels,فندق البستان,Bustan Hotel Tripoli,hotel,,Point,السراج، طرابلس، ليبيا,السراج، طرابلس، ليبيا,13.078352,32.802301,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000042,hotels,التاج للشقق الفندقية,TAJ Hotel,hotel,,Point,شارع طرابلس، أمام ميدان الشهداء، مصراتة، ليبيا,شارع طرابلس، أمام ميدان الشهداء، مصراتة، ليبيا,15.087767,32.3739209,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000043,hotels,(فندق الطُبجية )فندق التاجوري,Al-Tobji Hotel أو Al-Tubjiyya Hotel,hotel,,Point,المدينة القديمة طرابلس,المدينة القديمة طرابلس,13.1783666,32.8957919,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000044,hotels,فندق الجبل,El Jabal Hotel,hotel,,Point,مصراتة,مصراتة,15.0943241,32.371258,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000045,hotels,فندق جوهرة صبراتة السياحي,Jawharat Sabratha Tourist Hotel,hotel,,Point,يقع الفندق في وسط مدينة صبراتة، وتحديداً في شارع عمر المختار,يقع الفندق في وسط مدينة صبراتة، وتحديداً في شارع عمر المختار,12.477513,32.794776,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000046,hotels,فندق الجوهرة الزاوية,Al-Jawhara Hotel,hotel,,Point,يقع الفندق في قلب مدينة الزاوية بميدان الشهداء,يقع الفندق في قلب مدينة الزاوية بميدان الشهداء,12.726081,32.751953,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000047,hotels,يعرف باسم (فندق الوادي ) فندق الحديقة,Al Wadi Hotel Tripoli,hotel,,Point,شارع الوادي، بالقرب من وسط البلاد وجزيرة الجرات، طرابلس، ليبيا,شارع الوادي، بالقرب من وسط البلاد وجزيرة الجرات، طرابلس، ليبيا,13.1793027,32.8909969,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000048,hotels,فندق الحمام السياحي,مغلق بشكل نهائي,hotel,,Point,لا يعمل حالياً كفندق أو شقق إقامة متاحة للمواطنين,لا يعمل حالياً كفندق أو شقق إقامة متاحة للمواطنين,12.393222,32.734657,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000049,hotels,فندق الخان الطرابلسي,El Khan Hotel,hotel,,Point,يقع في شارع أربعة عرصات بالمدينة القديمة,يقع في شارع أربعة عرصات بالمدينة القديمة,13.1765282,32.8982722,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000050,hotels,فندق الخليج,Alkhaleej Hotel,hostel,,Point,يقع في شارع جمال عبد الناصر، بالقرب من قلب العاصمة طرابلس,يقع في شارع جمال عبد الناصر، بالقرب من قلب العاصمة طرابلس,13.1756786,32.8891647,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000051,hotels,فندق الدبلوماسي,Diplomatic Hotel,hotel,,Point,شارع شوقي، طرابلس,شارع شوقي، طرابلس,13.1735022,32.8891679,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000052,hotels,فندق الدوحة,Doha Hotel,hotel,,Point,يقع الفندق في وسط المدينة، تحديداً في شارع عمر المختار مقابل شارع العملة,يقع الفندق في وسط المدينة، تحديداً في شارع عمر المختار مقابل شارع العملة,13.1719284,32.8920328,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000053,hotels,فندق الديار,ADDEYAR HOTEL,hotel,,Point,يقع الفندق في شارع جمال (شارع المفاتيح) وسط المدينة,يقع الفندق في شارع جمال (شارع المفاتيح) وسط المدينة,13.17449,32.891565,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000054,hotels,فندق الرابطة,Al-Rabitah Hotel,hotel,,Point,يتوسط الفندق مدينة غريان ويقع تحديداً في منطقة تغسات,يتوسط الفندق مدينة غريان ويقع تحديداً في منطقة تغسات,13.014282,32.169727,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000055,hotels,فندق الرفيع,Al-Rafie Hotel,hostel,,Point,شارع الرشيد، خلف محكمة شمال طرابلس، طرابلس، ليبيا,شارع الرشيد، خلف محكمة شمال طرابلس، طرابلس، ليبيا,13.172588,32.893521,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000056,hotels,فندق الريان,Alrayan Hotel,hotel,,Point,"طرابلس Omer almokhtar, Omer almokhtar، طرابلس","طرابلس Omer almokhtar, Omer almokhtar، طرابلس",13.1725598,32.8906,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000057,hotels,فندق الزهر,Azzhar Hotel,hotel,,Point,يقع الفندق في سوق الترك، المدينة القديمة، طرابلس,يقع الفندق في سوق الترك، المدينة القديمة، طرابلس,13.179107,32.896046,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000058,hotels,فندق الزيتونة,Alzaytouna Hotel,hostel,,Point,مدينة بني وليد بليبيا,مدينة بني وليد بليبيا,14.012063,31.7588773,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000059,hotels,فندق السرايا,Assaraya Hotel,hotel,,Point,يقع الفندق في شارع عمر المختار، مباشرةً أمام معرض طرابلس الدولي,يقع الفندق في شارع عمر المختار، مباشرةً أمام معرض طرابلس الدولي,13.170639,32.888588,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000060,hotels,فندق زوارة,Zwara hotel,hostel,,Point,مدينة زوارة مقابل المدينة الرياضية,مدينة زوارة مقابل المدينة الرياضية,12.098621,32.924809,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000061,hotels,فندق السندباد,Al-Sindbad Tourist Hotel,hotel,,Point,طرابلس، شارع عمر المختار، مقابل مصيف الليدو (السندباد سابقاً).طرابلس,طرابلس، شارع عمر المختار، مقابل مصيف الليدو (السندباد سابقاً).طرابلس,13.162691,32.885987,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000062,hotels,فندق الشجرة,Asshajara hotel,hostel,,Point,شارع سيدي عيسى، منطقة الظهرة، طرابلس، ليبيا,شارع سيدي عيسى، منطقة الظهرة، طرابلس، ليبيا,13.195069,32.893513,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000063,hotels,فندق الشرق,,hotel,,Point,,,13.1760934,32.8871508,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000064,hotels,فندق الشمس,Al-Shams Hotel,hotel,,Point,شارع يعقوب بن إسحاق الكندي، طرابلس,شارع يعقوب بن إسحاق الكندي، طرابلس,13.173321,32.892486,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000065,hotels,فندق الصفوة,Safwa hotel,hostel,,Point,شارع البلدية طرابلس,شارع البلدية طرابلس,13.188258,32.890226,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000066,hotels,فندق الصناعية مصراتة,,hotel,,Point,,,15.090645,32.373493,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000067,hotels,فندق الصولجان,محجوز بالكامل للواحة للنفط,hotel,,Point,شارع عمر المختار، طرابلسطرابلس,شارع عمر المختار، طرابلسطرابلس,13.162941,32.885736,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000068,hotels,فندق العاصمة,,hotel,,Point,"شارع الرصافى, V5QF+RMV متفرع من عمر المختار الرئيسى, 50 متر،, طرابلس","شارع الرصافى, V5QF+RMV متفرع من عمر المختار الرئيسى, 50 متر،, طرابلس",13.1742892,32.8896055,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000069,hotels,فندق الغدامسية,,hotel,,Point,,,13.178981,32.895485,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000070,hotels,فندق القرقني,,hotel,,Point,,,13.179208,32.894751,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000071,hotels,فندق القوس,,hotel,,Point,,,13.193539,32.893078,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000072,hotels,فندق الكبير,,hotel,,Point,,,15.095371,32.3738,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000073,hotels,فندق الكرومة,,hotel,,Point,,,11.892359,31.864727,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000074,hotels,فندق الماسة,,hotel,,Point,,,15.085841,32.373474,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000075,hotels,فندق المتوسط,Almotawaset Hotel,hotel,,Point,شارع 17 فبراير، بجوار الجامع الجديد، وسط مدينة الخمس، ليبيا,شارع 17 فبراير، بجوار الجامع الجديد، وسط مدينة الخمس، ليبيا,14.26402,32.652981,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000076,hotels,فندق المدينة,,hotel,,Point,,,12.726944,32.753613,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000077,hotels,فندق المشكاة,,hotel,,Point,,,13.179752,32.891571,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000078,hotels,فندق المنامة,Al Manama Hotel,hotel,,Point,فندق محلي يقع في قلب العاصمة الليبية طرابلس السويحلي,فندق محلي يقع في قلب العاصمة الليبية طرابلس السويحلي,13.172993,32.893541,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000079,hotels,فندق النخلة,,hotel,,Point,,,13.196285,32.890724,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000080,hotels,فندق النقازة الخمس,Anakazh Hotel,resort,,Point,طريق النهر، الخمس، ليبيا,طريق النهر، الخمس، ليبيا,14.098898,32.694199,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000081,hotels,فندق النهر,alnaher HOTEL,hostel,,Point,العنوان: طرابلس، شارع طارق بن زياد (الموازي لشارع المعري)، بالقرب من مسجد بورقيبة,العنوان: طرابلس، شارع طارق بن زياد (الموازي لشارع المعري)، بالقرب من مسجد بورقيبة,13.1711084,32.8935913,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000082,hotels,فندق الهنشيري,,hotel,,Point,,,13.177876,32.897038,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000083,hotels,فندق الهيشة,,hotel,,Point,,,15.258722,31.453671,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000084,hotels,فندق الواحات,,hotel,,Point,,,13.168939,32.887352,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000085,hotels,فندق الياسمين,,hotel,,Point,,,13.1842,32.887569,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000086,hotels,فندق أجنحة قرطاج,,hotel,,Point,,,13.177545,32.8909651,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000087,hotels,فندق أفريقيا,,hotel,,Point,,,15.092281,32.378033,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000088,hotels,فندق بنت السيد,Funduq Bint al-Sayyid,hotel,,Point,يقع الفندق في أول شارع سيدي يعقوب، تحديداً عند ناصية وسعاية مخزن الرخام داخل أسوار المدينة القديمة,يقع الفندق في أول شارع سيدي يعقوب، تحديداً عند ناصية وسعاية مخزن الرخام داخل أسوار المدينة القديمة,13.175939,32.900146,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000089,hotels,فندق بودلغوسة,Al-Haj Mahmoud Mohammed Abu Dalghousa Hotel,hotel,,Point,يقع الفندق في محلة المدينة القديمة، تحديداً عند طريق الحِلقة (أو زنقة جامع الدروج,يقع الفندق في محلة المدينة القديمة، تحديداً عند طريق الحِلقة (أو زنقة جامع الدروج,13.178583,32.894421,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000090,hotels,فندق بيت الأمان,Beat Alaman Hotel,hostel,,Point,منطقة الظهرة، طرابلس، ليبيا,منطقة الظهرة، طرابلس، ليبيا,13.1922543,32.8904765,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000091,hotels,فندق بيت الشرق,Bait Al Sharq hotel,hostel,,Point,يقع الفندق في شارع الرازي، وتحديداً خلف شارع الكندي في مدينة طرابلس,يقع الفندق في شارع الرازي، وتحديداً خلف شارع الكندي في مدينة طرابلس,13.1722496,32.8922214,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000092,hotels,فندق تابكت,,hotel,,Point,,,15.084174,32.373779,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000093,hotels,لانكاستر برج الحياة ( ماريوت سابقا),Lancaster Burj Al Hayat,hotel,,Point,طرابلس امام مصيف flyboard سابقا,طرابلس امام مصيف flyboard سابقا,13.164378,32.89019,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000094,hotels,فندق دار غدامس,Dar Ghadames hotel,hostel,,Point,يقع بالقرب من المدينة القديمة,يقع بالقرب من المدينة القديمة,9.490862,30.0286488,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000095,hotels,فندق ديار الهناء,,hotel,,Point,,,15.090561,32.378174,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000096,hotels,فندق ليبوس,,hotel,,Point,,,13.206903,32.897114,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000097,hotels,فندق ريكسوس,,hotel,,Point,,,13.193808,32.859509,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000098,hotels,فندق زليتن,,hotel,,Point,,,14.559985,32.475266,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000099,hotels,فندق زميت,,hotel,,Point,,,13.175705,32.899632,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000100,hotels,فندق زوارة,,hotel,,Point,,,12.099145,32.92326,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000101,hotels,فندق سرايا الليبو,,hotel,,Point,,,13.179074,32.893341,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000102,hotels,فندق سفاري,,hotel,,Point,,,15.101947,32.373698,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000103,hotels,فندق سفاري 2,,hotel,,Point,,,15.04225,32.351223,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000104,hotels,فندق شروق افريقيا,,hotel,,Point,,,13.182145,32.890488,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000105,hotels,فندق ضيافة ونيس,,hotel,,Point,,,13.173898,32.674606,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000106,hotels,فندق طرابلس الدولي,,hotel,,Point,,,13.1751773,32.8898719,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000107,hotels,فندق طليطلة,,hotel,,Point,,,13.203761,32.892212,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000108,hotels,فندق طيبة,Teba Hotel,hotel,,Point,الموقع: يقع وسط العاصمة طرابلس، وتحديداً في ميدان السويحلي - خلف شارع الرازي (شارع الكندي),الموقع: يقع وسط العاصمة طرابلس، وتحديداً في ميدان السويحلي - خلف شارع الرازي (شارع الكندي),13.171801,32.891926,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000109,hotels,فندق عمير,Omair Hotel,hostel,,Point,يقع الفندق في شارع الكندي، طرابلس، ليبيا,يقع الفندق في شارع الكندي، طرابلس، ليبيا,13.1724352,32.892131,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000110,hotels,فندق عين الفرس,,hotel,,Point,,,9.6417117,30.0343914,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000111,hotels,فندق غابة الكشافة,,hotel,,Point,,,12.315046,31.951923,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000112,hotels,فندق غريان السياحي,,hotel,,Point,,,13.030462,32.172661,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000113,hotels,فندق قرطاج,,hotel,,Point,,,13.179976,32.889549,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000114,hotels,فندق قصر الظهرة,,hotel,,Point,,,13.193874,32.888687,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000115,hotels,فندق قصر الفيروز,,hotel,,Point,,,13.194599,32.853401,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000116,hotels,فندق قمر صبراتة,,hotel,,Point,,,12.486354,32.792946,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000117,hotels,فندق كونتنتال,,hotel,,Point,,,13.176499,32.890827,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000118,hotels,فندق لبدة السياحي الخمس,Leptis Magna Hotel),hotel,,Point,يقع الفندق في مدينة الخمس بليبيا، بالقرب من مدخل مدينة لبدة الأثرية,يقع الفندق في مدينة الخمس بليبيا، بالقرب من مدخل مدينة لبدة الأثرية,14.278957,32.640457,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000119,hotels,فندق ليالي قرطاج,,hotel,,Point,,,13.175961,32.882137,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000120,hotels,فندق ليبيا,(Libya Hotel),hostel,,Point,قع في موقع حيوي يربط بين شارع المسعودي وشارع عمر المختار,قع في موقع حيوي يربط بين شارع المسعودي وشارع عمر المختار,13.164703,32.887112,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000121,hotels,فندق مادي الحسان,,hotel,,Point,,,13.178001,32.89735,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000122,hotels,فندق واستراحة جادو,,hotel,,Point,,,12.087632,31.939745,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000123,hotels,فندق ومطعم الامتياز,,hotel,,Point,,,15.099292,32.354399,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000124,hotels,فندق ومطعم النزهة,,hotel,,Point,,,12.749993,32.757835,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000125,hotels,فندق يفرن,,hotel,,Point,,,12.518972,32.059994,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000126,hotels,طرابلس للشقق الفندقية,,hotel,,Point,,,13.203281,32.878799,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000127,hotels,نزل طرابلس الحديث,,hostel,,Point,,,13.177862,32.898422,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000128,hotels,فندق الثريا السياحي,,hotel,,Point,,,21.53529,29.039751,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000129,hotels,فندق الأنيس,,hotel,,Point,,,20.058214,32.118919,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000130,hotels,فندق البتراء,,hotel,,Point,,,13.173758,32.888535,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000131,hotels,فندق البردي,,hotel,,Point,,,25.087399,31.753349,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000132,hotels,فندق التلال,,hotel,,Point,,,21.716139,32.759859,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000133,hotels,فندق الجبل الأخضر,,hotel,,Point,,,22.640741,32.763145,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000134,hotels,فندق الجغبوب,,hotel,,Point,,,23.97657,32.080338,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000135,hotels,فندق الجلاء,,hotel,,Point,,,23.972946,32.080662,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000136,hotels,فندق الحمام السياحي,,hotel,,Point,,,12.393222,32.734657,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000137,hotels,فندق الخان الطرابلسي,El Khan Hotel,hotel,,Point,يقع في شارع أربعة عرصات بالمدينة القديمة,يقع في شارع أربعة عرصات بالمدينة القديمة,13.1765256,32.8983218,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000138,hotels,فندق الرحاب,(Al Rehab Hotel),hotel,,Point,يقع الفندق في شارع ابن مطروح، بالقرب من ميدان السويحلي، ويبعد حوالي 10 دقائق بالسيارة عن المدينة القديمة والقلعة الحمراء (السرايا الحمراء),يقع الفندق في شارع ابن مطروح، بالقرب من ميدان السويحلي، ويبعد حوالي 10 دقائق بالسيارة عن المدينة القديمة والقلعة الحمراء (السرايا الحمراء),13.173246,32.893204,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000139,hotels,فندق الزهر,,hotel,,Point,,,13.179107,32.896046,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000140,hotels,فندق الزيتونة,,hotel,,Point,,,14.0148,31.756525,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000141,hotels,فندق السرايا,,hotel,,Point,,,13.170639,32.888588,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000142,hotels,فندق السلام,,hotel,,Point,,,12.098621,32.924809,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000143,hotels,فندق ابن الرومي,Ibn Al-Rumi Hotel,hotel,,Point,فندق ابن الرومي طرابلس_شارع الرشيد,فندق ابن الرومي طرابلس_شارع الرشيد,13.172151,32.89311,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000144,hotels,فندق اجدابيا,,hotel,,Point,,,20.22291,30.757067,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000145,hotels,فندق الحياة,,hotel,,Point,93FM+HG8، مصراتة,93FM+HG8، مصراتة,15.08382,32.374023,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000146,hotels,فندق الصحراوي,,hotel,,Point,,,12.0825,32.933887,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000147,hotels,فندق الصناعية مصراتة,,hotel,,Point,,,15.090645,32.373493,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000148,hotels,فندق العوينات,,hotel,,Point,,,10.566841,25.780432,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000149,hotels,فندق الفردوس,,hotel,,Point,يقع في منطقة المغار، وسط البلاد، درنة، ليبيا,يقع في منطقة المغار، وسط البلاد، درنة، ليبيا,22.637859,32.7646787,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000150,hotels,فندق الفضيل,,hotel,,Point,,,20.049503,32.09071,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000151,hotels,فندق الفضيل رأس لانوف,,hotel,,Point,,,18.420834,30.589722,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000152,hotels,فندق الفلك,,hotel,,Point,,,23.976387,32.080894,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000153,hotels,فندق القرضابية,,hotel,,Point,,,16.622601,31.211296,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000154,hotels,فندق القلعة,,hotel,,Point,,,14.432752,27.033804,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000155,hotels,فندق الكاظم,,hotel,,Point,,,14.428192,27.037169,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000156,hotels,فندق الكرومة,,hotel,,Point,,,11.892359,31.864727,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000157,hotels,فندق المبروك,Almabrook Hotel,hotel,,Point,يقع الفندق في شارع ابن الرومي، وهو متفرع من شارع الرشيد الشهير,يقع الفندق في شارع ابن الرومي، وهو متفرع من شارع الرشيد الشهير,13.1723517,32.892877,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000158,hotels,فندق المتوسط الخمس,Almotawaset Hotel,hostel,,Point,"شارع 17 فبراير ...مقابل الجامع الجديد, Al Khums, Libya, 00218","شارع 17 فبراير ...مقابل الجامع الجديد, Al Khums, Libya, 00218",14.26402,32.652981,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000159,hotels,فندق المدينة,,hotel,,Point,,,21.785664,32.767067,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000160,hotels,فندق المدينة,,hotel,,Point,,,16.588852,31.206654,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000161,hotels,فندق المدينة,,hotel,,Point,,,12.726944,32.753613,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000162,hotels,فندق المدينة,,hotel,,Point,اجدابيا ليبيا,اجدابيا ليبيا,20.22394,30.757528,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000163,hotels,فندق المرج السياحي,,hotel,,Point,,,20.836086,32.49588,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000164,hotels,فندق المسيرة,,hotel,,Point,,,23.968134,32.073318,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000165,hotels,فندق المشكاة,,hotel,,Point,شارع عمرو بن العاص,شارع عمرو بن العاص,13.179752,32.891571,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000166,hotels,فندق المغرب العربي,,hotel,,Point,,,12.4564481,32.7963896,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000167,hotels,فندق المنار,,hotel,,Point,,,13.172946,32.891778,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000168,hotels,فندق النادي الليبي,,hotel,,Point,,,20.077461,32.136784,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000169,hotels,فندق النخلة السياحي,,hotel,,Point,,,13.196285,32.890724,high,integrated,Ministry hotels team KML update,valid
LY-HOT-000170,hotels,فندق النخيل - مغلق,,hotel,,Point,,,15.938066,29.123215,medium,integrated,Ministry hotels team KML update,valid
LY-HOT-000171,hotels,فندق النوران,,hotel,,Point,,,20.075045,32.127663,high,integrated,Ministry hotels team KML update,valid
